"","countytown","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref7","ref8","ref9","people","elderSum","marriedSum","elderPerc","marriedPerc","ageMedian","seven_n","univPerc","countytown.id","tks.sum","kmt.rate","dpp.rate","other.rate"
"353","高雄市永安區",0.727641213389121,0.658194680990436,0.573821989528796,0.465122332118688,0.279171066525871,0.306747656146837,0.546410973498468,0.709991985038739,0.663097309597109,0.68778401496926,11692,1918,8489,0.164043790626069,0.726052001368457,45.5211937716263,2,0.207705327637624,"64000270",9160,49.62,48.89,1.5
"354","高雄市湖內區",0.726119860912252,0.660497635204606,0.59369227611685,0.497456074893155,0.297647956705752,0.298282217122192,0.538166583824469,0.729016440726853,0.685618009750502,0.681668102210738,25035,4441,17605,0.177391651687637,0.703215498302377,45.5812550281577,6,0.215272563447965,"64000250",18387,49.67,48.42,1.91
"355","高雄市燕巢區",0.716841128925401,0.657823174371559,0.589580433485782,0.474758112288554,0.283858004018754,0.29493025751073,0.54518910844028,0.724813368947332,0.680569823984659,0.686585532613155,25364,5016,17867,0.197760605582716,0.704423592493298,47.2050180831826,7,0.189309411721096,"64000210",18569,50.88,47.77,1.35
"356","高雄市田寮區",0.749697702539299,0.643203883495146,0.56844968268359,0.541224970553592,0.281133250311333,0.279962546816479,0.537360890302067,0.687987012987013,0.639285714285714,0.655105348460292,6533,1999,5009,0.305984999234655,0.766722791979183,54.5430107526882,0,0.102329696254792,"64000220",5168,43.58,53.56,2.86
"357","高雄市甲仙區",0.720188474084813,0.634110787172012,0.573157315731573,0.415779816513761,0.253631284916201,0.26274655749907,0.508610792192882,0.728917982287255,0.687716596072391,0.679876875721431,5258,1226,3791,0.233168505135032,0.720996576645112,50.2970297029703,1,0.103211836881992,"64000330",3887,60.17,38.15,1.67
"358","高雄市美濃區",0.748009797917942,0.678364373300498,0.59227621483376,0.40420253164557,0.244444444444444,0.253437001184285,0.536336680018728,0.727215554740318,0.701676036357905,0.70054179159434,34514,9874,26131,0.286086805354349,0.757113055571652,52.9547438882421,6,0.16276002308263,"64000310",25335,61.09,37.68,1.22
"359","高雄市苓雅區",0.7036537478381,0.661522555368123,0.616604670950007,0.470525676086296,0.317510853835022,0.33107784230885,0.547903209384934,0.722619443838729,0.690703129469649,0.711607704177859,143565,32633,97602,0.227304705185804,0.679845366210427,48.8479309780831,36,0.336248238819397,"64000080",104711,54.6,43.97,1.43
"360","高雄市茂林區",0.770258236865539,0.719858156028369,0.624220837043633,0.300356506238859,0.209344115004492,0.221621621621622,0.595884003741815,0.767552182163188,0.741020793950851,0.714420358152686,1546,163,1014,0.105433376455369,0.655886157826649,41.6666666666667,0,0.120730270906949,"64000360",1395,91.83,7.67,0.5
"361","高雄市茄萣區",0.722126098691951,0.665210456972471,0.595827268316351,0.501138009517898,0.288392416660794,0.318345450695278,0.500650665124349,0.68208976974643,0.655777418881222,0.662417134115247,25551,4987,17310,0.195178270909162,0.67746859222731,46.4391544843935,5,0.177030153891358,"64000260",18150,47.72,50.74,1.54
"362","高雄市路竹區",0.720534351145038,0.65111043272533,0.581451243705173,0.468932998707126,0.296856944765426,0.304810360777058,0.530439859867653,0.719390353798535,0.687504893133954,0.694149872823322,42606,8059,30456,0.189151762662536,0.714828897338403,45.6481979558903,13,0.242053575343066,"64000240",31555,52.43,45.66,1.91
"363","高雄市那瑪夏區",0.812321734169994,0.744040862656073,0.649791542584872,0.322475570032573,0.177791640673737,0.178099433606042,0.534816941852118,0.710965867828613,0.682944606413994,0.662093862815884,2340,247,1639,0.105555555555556,0.70042735042735,39.8104693140794,0,0.13841918993315,"64000380",2058,85.08,14.33,0.59
"364","高雄市阿蓮區",0.722746717804986,0.659928920479787,0.579610283766763,0.483882730455076,0.296513375413285,0.327687443541102,0.526718140814922,0.730075129734335,0.689558948918689,0.703749516814843,23753,4382,16647,0.184481960173452,0.700837788910874,46.0710900473934,5,0.198529411764706,"64000230",17660,47.12,50.72,2.15
"365","高雄市鳥松區",0.704213669542137,0.65510229489148,0.59981719223898,0.491723909625093,0.329344824700862,0.330369500482322,0.534527287353402,0.72431002857996,0.690103611478276,0.708681562340099,38362,7005,26771,0.182602575465304,0.697852041082321,47.5289899298139,6,0.327130748511133,"64000180",27589,52.23,46.42,1.36
"366","高雄市鳳山區",0.71590447433434,0.671470630396189,0.617035664608635,0.443666619007292,0.308592727130911,0.311841244457367,0.563797196472982,0.743291688682086,0.71277818885537,0.734706538566615,292541,47944,201392,0.163888138756619,0.688423161197918,44.8156249012981,50,0.277350059653085,"64000120",209523,56.54,42.21,1.25
"367","高雄市鹽埕區",0.693068541843752,0.643661206428072,0.619832791453785,0.532343584305408,0.366438356164384,0.370076213397513,0.533689400164339,0.709826686858489,0.675044128771959,0.696596244131455,21178,5289,14093,0.249740296534139,0.665454717159316,51.5499739718896,7,0.283245340914219,"64000010",15809,48.28,50.55,1.16
"368","高雄市鼓山區",0.696125211992296,0.668439103118335,0.615102639296188,0.449849111114289,0.322786104537354,0.326249323998421,0.564383439811452,0.739455761992951,0.715637398008833,0.728002391450564,112302,20061,77968,0.178634396537907,0.69427080550658,46.1810220219369,28,0.341358324810971,"64000020",80321,57.04,41.77,1.19
